# gapseq version: 1.5.0 2477543b
# Transporter sequence DB md5sum: b99a77e (2024-11-09)
# genome_format=prot
id	tc	sub	sub_gapseq	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q6GUB2|3.A.1.25.1	3.A.1.25.1	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q6GUB2|3.A.1.25.1	32.4	7.69e-19	80.9	94.2	NP_416917.1 sulfate/thiosulfate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	1	221	transporter
gnl|TC-DB|Q6GUB2|3.A.1.25.1	3.A.1.25.1	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q6GUB2|3.A.1.25.1	28.1	5.45e-18	78.6	92.5	NP_415644.1 spermidine preferential ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	18	229	transporter
gnl|TC-DB|Q6GUB2|3.A.1.25.1	3.A.1.25.1	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q6GUB2|3.A.1.25.1	29.2	1.23e-17	77.4	85.8	NP_417907.2 sn-glycerol 3-phosphate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	15	211	transporter
gnl|TC-DB|Q6GUB2|3.A.1.25.1	3.A.1.25.1	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q6GUB2|3.A.1.25.1	28	5.19e-17	75.5	91.2	NP_415958.1 putative ABC transporter ATP-binding protein YdcT [Escherichia coli str. K-12 substr. MG1655]	5	213	transporter
gnl|TC-DB|Q6GUB2|3.A.1.25.1	3.A.1.25.1	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q6GUB2|3.A.1.25.1	30.2	2.31e-17	75.5	87.2	NP_416809.1 lysine/arginine/ornithine ABC transporter/histidine ABC transporter, ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	15	230	transporter
gnl|TC-DB|Q6GUB2|3.A.1.25.1	3.A.1.25.1	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q6GUB2|3.A.1.25.1	31.1	3.54e-16	73.9	92.5	YP_026225.1 ribosome-associated ATPase [Escherichia coli str. K-12 substr. MG1655]	16	234	transporter
gnl|TC-DB|Q6GUB2|3.A.1.25.1	3.A.1.25.1	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q6GUB2|3.A.1.25.1	29.3	2.39e-15	70.9	79.2	NP_415286.1 molybdate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	29	209	transporter
gnl|TC-DB|Q6GUB2|3.A.1.25.1	3.A.1.25.1	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q6GUB2|3.A.1.25.1	29.9	1.73e-15	70.5	81	NP_417937.1 Ni(2(+)) ABC transporter ATP binding subunit NikE [Escherichia coli str. K-12 substr. MG1655]	37	230	transporter
gnl|TC-DB|Q6GUB2|3.A.1.25.1	3.A.1.25.1	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q6GUB2|3.A.1.25.1	28.4	2.82e-15	69.7	84.1	NP_414900.1 taurine ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	2	190	transporter
gnl|TC-DB|Q6GUB2|3.A.1.25.1	3.A.1.25.1	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q6GUB2|3.A.1.25.1	28.6	8.63e-15	69.7	79.6	NP_418808.1 energy-dependent translational throttle protein EttA [Escherichia coli str. K-12 substr. MG1655]	332	500	transporter
gnl|TC-DB|Q6GUB2|3.A.1.25.1	3.A.1.25.1	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q6GUB2|3.A.1.25.1	29.1	6.38e-15	69.3	84.1	NP_416633.1 glycine betaine ABC transporter ATP binding subunit YehX [Escherichia coli str. K-12 substr. MG1655]	2	196	transporter
gnl|TC-DB|Q6GUB2|3.A.1.25.1	3.A.1.25.1	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q6GUB2|3.A.1.25.1	31.1	9.66e-15	69.3	89.8	NP_417163.1 glycine betaine ABC transporter ATP binding subunit ProV [Escherichia coli str. K-12 substr. MG1655]	36	243	transporter
gnl|TC-DB|Q6GUB2|3.A.1.25.1	3.A.1.25.1	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q6GUB2|3.A.1.25.1	30.5	5.34e-15	68.9	88.5	NP_415453.1 aliphatic sulfonate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	21	214	transporter
gnl|TC-DB|Q6GUB2|3.A.1.25.1	3.A.1.25.1	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q6GUB2|3.A.1.25.1	30.5	6.29e-15	68.6	85.4	NP_415385.1 L-arginine ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	1	203	transporter
gnl|TC-DB|Q6GUB2|3.A.1.25.1	3.A.1.25.1	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q6GUB2|3.A.1.25.1	30.2	1.4e-14	68.6	84.1	NP_415763.1 murein tripeptide ABC transporter/oligopeptide ABC transporter ATP binding subunit OppF [Escherichia coli str. K-12 substr. MG1655]	39	241	transporter
gnl|TC-DB|Q6GUB2|3.A.1.25.1	3.A.1.25.1	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q6GUB2|3.A.1.25.1	28.6	6.62e-15	68.2	91.2	NP_417920.1 cell division protein FtsE [Escherichia coli str. K-12 substr. MG1655]	2	215	transporter
gnl|TC-DB|Q6GUB2|3.A.1.25.1	3.A.1.25.1	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q6GUB2|3.A.1.25.1	27.6	7.46e-14	67	85	NP_417811.1 putative ATP-binding protein YheS [Escherichia coli str. K-12 substr. MG1655]	313	490	transporter
gnl|TC-DB|Q6GUB2|3.A.1.25.1	3.A.1.25.1	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q6GUB2|3.A.1.25.1	27	6.45e-14	65.9	95.6	NP_416427.1 cystine ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	4	231	transporter
gnl|TC-DB|Q6GUB2|3.A.1.25.1	3.A.1.25.1	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q6GUB2|3.A.1.25.1	30.4	2.32e-13	65.1	88.5	NP_414741.1 L-methionine/D-methionine ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	20	227	transporter
gnl|TC-DB|Q6GUB2|3.A.1.25.1	3.A.1.25.1	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q6GUB2|3.A.1.25.1	28.8	2.65e-13	64.3	90.7	NP_414693.1 iron(III) hydroxamate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	16	223	transporter
gnl|TC-DB|Q6GUB2|3.A.1.25.1	3.A.1.25.1	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q6GUB2|3.A.1.25.1	27.4	6.17e-13	64.3	85	NP_415400.1 ABC-type tripartite efflux pump ATP binding/membrane subunit [Escherichia coli str. K-12 substr. MG1655]	34	231	transporter
gnl|TC-DB|Q2FUL5|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL5|3.A.1.25.2	29	1.51e-17	75.9	83.6	NP_417668.1 lipopolysaccharide transport system ATP binding protein LptB [Escherichia coli str. K-12 substr. MG1655]	18	223	transporter
gnl|TC-DB|Q2FUL5|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL5|3.A.1.25.2	29.1	1.45e-15	71.6	89.7	NP_415286.1 molybdate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	25	236	transporter
gnl|TC-DB|Q2FUL5|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL5|3.A.1.25.2	29.9	2.15e-15	71.2	77.6	NP_418459.1 maltose ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	26	214	transporter
gnl|TC-DB|Q2FUL5|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL5|3.A.1.25.2	27.7	1.88e-14	68.6	77.2	NP_415644.1 spermidine preferential ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	39	226	transporter
gnl|TC-DB|Q2FUL5|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL5|3.A.1.25.2	28.4	3.31e-14	67.8	94.8	NP_416917.1 sulfate/thiosulfate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	14	232	transporter
gnl|TC-DB|Q2FUL5|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL5|3.A.1.25.2	29.4	4.72e-13	64.7	80.6	NP_416030.1 Autoinducer-2 ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	26	219	transporter
gnl|TC-DB|Q2FUL5|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL5|3.A.1.25.2	26.3	1.84e-11	59.7	77.2	NP_414796.2 ABC transporter ATP-binding protein AfuC [Escherichia coli str. K-12 substr. MG1655]	28	215	transporter
gnl|TC-DB|Q2FUL5|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL5|3.A.1.25.2	25.8	1.55e-11	59.3	76.3	NP_414900.1 taurine ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	23	205	transporter
gnl|TC-DB|Q2FUL5|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL5|3.A.1.25.2	26.5	2.66e-11	59.3	77.2	NP_415376.4 putrescine ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	39	226	transporter
gnl|TC-DB|Q2FUM0|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUM0|3.A.1.25.2	26.8	2.23e-11	59.3	86.3	NP_416000.1 putative D,D-dipeptide ABC transporter ATP-binding subunit DdpF [Escherichia coli str. K-12 substr. MG1655]	47	266	transporter
gnl|TC-DB|Q2FUL5|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL5|3.A.1.25.2	27.5	2.17e-11	58.5	80.2	NP_415023.1 putative iron ABC exporter ATP-binding subunit FetA [Escherichia coli str. K-12 substr. MG1655]	29	210	transporter
gnl|TC-DB|Q2FUL5|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL5|3.A.1.25.2	28.6	1.46e-10	56.2	75	NP_415028.1 putative ABC transporter ATP-binding protein YbbA [Escherichia coli str. K-12 substr. MG1655]	40	226	transporter
gnl|TC-DB|Q2FUL5|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL5|3.A.1.25.2	26.7	3.03e-10	56.2	80.6	NP_417163.1 glycine betaine ABC transporter ATP binding subunit ProV [Escherichia coli str. K-12 substr. MG1655]	44	245	transporter
gnl|TC-DB|Q2FUL5|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL5|3.A.1.25.2	26.5	4.81e-10	55.8	80.6	NP_414983.1 ABC transporter family protein MdlB [Escherichia coli str. K-12 substr. MG1655]	362	554	transporter
gnl|TC-DB|Q2FUL5|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL5|3.A.1.25.2	24.6	3.15e-09	53.5	75.9	YP_026225.1 ribosome-associated ATPase [Escherichia coli str. K-12 substr. MG1655]	36	226	transporter
gnl|TC-DB|Q2FUL5|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL5|3.A.1.25.2	25.9	1.81e-09	53.1	84.9	NP_415635.4 lipoprotein release complex - ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	19	229	transporter
gnl|TC-DB|Q2FUL5|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL5|3.A.1.25.2	24.3	2.28e-09	53.1	83.2	NP_415806.1 putrescine ABC exporter ATP binding protein SapF [Escherichia coli str. K-12 substr. MG1655]	30	237	transporter
gnl|TC-DB|Q2FUL5|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL5|3.A.1.25.2	28.5	3.62e-09	53.1	80.2	NP_418205.1 ribose ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	272	474	transporter
gnl|TC-DB|Q2FUL5|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL5|3.A.1.25.2	22.9	8.85e-09	51.2	75.9	NP_415185.1 glutamate/aspartate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	29	216	transporter
gnl|TC-DB|Q2FUL5|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL5|3.A.1.25.2	26.6	1.31e-08	50.8	76.7	NP_415453.1 aliphatic sulfonate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	41	217	transporter
gnl|TC-DB|Q2FUL5|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL5|3.A.1.25.2	29	2.14e-08	50.8	79.3	NP_416654.1 D-galactose/methyl-galactoside ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	34	226	transporter
gnl|TC-DB|Q2FUL5|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL5|3.A.1.25.2	25.7	2.21e-08	50.8	93.5	NP_418808.1 energy-dependent translational throttle protein EttA [Escherichia coli str. K-12 substr. MG1655]	21	273	transporter
gnl|TC-DB|Q2FUM0|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUM0|3.A.1.25.2	24.5	1.89e-08	50.8	76.5	NP_416917.1 sulfate/thiosulfate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	33	234	transporter
gnl|TC-DB|Q2FUL5|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL5|3.A.1.25.2	26.2	3e-08	49.7	82.3	NP_415385.1 L-arginine ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	33	242	transporter
gnl|TC-DB|Q2FUL5|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL5|3.A.1.25.2	28.7	3.46e-08	49.7	79.3	NP_417662.1 intermembrane phospholipid transport system, ATP binding subunit MlaF [Escherichia coli str. K-12 substr. MG1655]	28	226	transporter
gnl|TC-DB|Q2FUL5|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL5|3.A.1.25.2	24.5	5.79e-08	49.3	83.2	NP_414741.1 L-methionine/D-methionine ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	26	227	transporter
gnl|TC-DB|Q2FUL5|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL5|3.A.1.25.2	26.4	2.32e-07	47.8	81.9	NP_416715.1 ABC transporter family protein/microcin J25 efflux protein [Escherichia coli str. K-12 substr. MG1655]	354	544	transporter
gnl|TC-DB|Q2FUM0|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUM0|3.A.1.25.2	24.2	1.68e-07	47.4	76.1	NP_415023.1 putative iron ABC exporter ATP-binding subunit FetA [Escherichia coli str. K-12 substr. MG1655]	4	207	transporter
gnl|TC-DB|Q2FUM0|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUM0|3.A.1.25.2	25.7	1.01e-06	45.8	76.9	NP_416030.1 Autoinducer-2 ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	274	481	transporter
gnl|TC-DB|Q2FUM0|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUM0|3.A.1.25.2	25.5	1.86e-05	42	75.2	NP_418511.1 D-allose ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	1	211	transporter
gnl|TC-DB|Q2FUM0|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUM0|3.A.1.25.2	25.2	0.000119	39.7	89.3	YP_026225.1 ribosome-associated ATPase [Escherichia coli str. K-12 substr. MG1655]	11	250	transporter
gnl|TC-DB|Q2FUM0|3.A.1.25.2	3.A.1.25.2	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUM0|3.A.1.25.2	22.7	0.000244	38.1	82.1	NP_416809.1 lysine/arginine/ornithine ABC transporter/histidine ABC transporter, ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	25	252	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	30.6	5.28e-18	75.9	81.7	NP_415635.4 lipoprotein release complex - ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	22	184	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	32.6	4.57e-16	72	87.4	NP_416917.1 sulfate/thiosulfate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	3	183	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	29.5	1.21e-16	72	89	NP_417920.1 cell division protein FtsE [Escherichia coli str. K-12 substr. MG1655]	27	207	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	30.1	5.2e-16	70.5	93.7	NP_414608.1 thiamine ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	1	190	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	31.4	6.69e-16	70.5	79.6	NP_416372.1 Zn(2(+)) ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	10	152	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	29.4	2.9e-14	65.9	78.5	NP_415185.1 glutamate/aspartate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	16	175	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	31.1	6.32e-14	65.9	93.7	NP_415286.1 molybdate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	1	189	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	32.7	9.24e-14	65.5	77.5	NP_415376.4 putrescine ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	30	181	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	27.3	1.02e-13	64.7	92.1	NP_415120.1 ferric enterobactin ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	19	219	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	29.8	1.01e-13	64.7	78.5	NP_417662.1 intermembrane phospholipid transport system, ATP binding subunit MlaF [Escherichia coli str. K-12 substr. MG1655]	28	188	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	29.5	3e-13	63.9	77.5	NP_417907.2 sn-glycerol 3-phosphate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	14	166	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	28	3.48e-12	61.2	79.1	YP_026225.1 ribosome-associated ATPase [Escherichia coli str. K-12 substr. MG1655]	32	192	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	26.4	9.46e-12	59.7	93.7	NP_417163.1 glycine betaine ABC transporter ATP binding subunit ProV [Escherichia coli str. K-12 substr. MG1655]	34	225	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	33.3	5.53e-12	59.7	78.5	NP_418707.1 ferric citrate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	17	177	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	30.6	9.24e-12	58.9	75.9	NP_417668.1 lipopolysaccharide transport system ATP binding protein LptB [Escherichia coli str. K-12 substr. MG1655]	23	176	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	30.7	1.95e-11	58.9	83.8	NP_418808.1 energy-dependent translational throttle protein EttA [Escherichia coli str. K-12 substr. MG1655]	323	483	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	31.7	1.42e-11	58.5	89	NP_415453.1 aliphatic sulfonate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	26	194	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	28.6	2.9e-11	58.2	78	NP_414741.1 L-methionine/D-methionine ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	25	183	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	28.1	9.17e-11	57	92.1	NP_417811.1 putative ATP-binding protein YheS [Escherichia coli str. K-12 substr. MG1655]	327	495	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	29.9	1.59e-10	56.2	83.2	NP_416030.1 Autoinducer-2 ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	44	208	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	28	1.42e-10	55.5	94.8	NP_415028.1 putative ABC transporter ATP-binding protein YbbA [Escherichia coli str. K-12 substr. MG1655]	25	219	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	27.6	2.19e-10	55.1	92.1	NP_415385.1 L-arginine ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	15	206	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	28.6	1.37e-09	53.5	89.5	NP_415434.1 ATP-binding lipopolysaccharide transport protein [Escherichia coli str. K-12 substr. MG1655]	363	546	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	28.2	1.1e-09	53.1	85.3	NP_416427.1 cystine ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	4	187	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	26.7	6.45e-09	51.2	93.7	NP_416000.1 putative D,D-dipeptide ABC transporter ATP-binding subunit DdpF [Escherichia coli str. K-12 substr. MG1655]	24	205	transporter
gnl|TC-DB|A2SPQ5|3.A.1.25.3	3.A.1.25.3	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ5|3.A.1.25.3	28.4	2.78e-07	46.6	77	NP_415341.1 putative ATP-binding protein YbiT [Escherichia coli str. K-12 substr. MG1655]	352	503	transporter
gnl|TC-DB|A2SPQ5|3.A.1.25.3	3.A.1.25.3	Biotin	Biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ5|3.A.1.25.3	26.6	1.48e-06	43.9	83.4	NP_415028.1 putative ABC transporter ATP-binding protein YbbA [Escherichia coli str. K-12 substr. MG1655]	43	227	transporter
